2021-06-29 08:25:42,b'@ndtvfeed @myogiadityanath Fans Assemble! \n\nThank Modi and Yogi now for doing something that even the nature couldn\xe2\x80\xa6 https://t.co/wQ0zFqbnD3'
2021-06-29 08:25:42,"b'RT @_V_NEWS: 4 lakh people lost their lives, more than 3 crore people have been infected with this deadly virus. 97% Indians became poorer,\xe2\x80\xa6'"
2021-06-29 08:25:42,b'RT @Prasant24857177: Sir please \xf0\x9f\x99\x8f save us 55000 thousand poor family and justice sscgd constable 2018.all madicle fit candidate joining do.\xe2\x80\xa6'
2021-06-29 08:25:41,"b""RT @thewire_in: 'The temptation to turn Kashmir into Palestine by following the example of Israel is strong but Indian policymakers should\xe2\x80\xa6"""
2021-06-29 08:25:41,b'Pritiji says.....Modi Hai to Mumkin Hai...... &amp; Madhu ji says.... Modi is top class narcissist and self centered!\xe2\x80\xa6 https://t.co/FVq3zAztFo'
2021-06-29 08:25:40,"b'RT @AamAadmiParty: ""If Narendra Modi becomes the PM...""\n\n#KejriwalToldYouSo https://t.co/XGUUOOzuku'"
2021-06-29 08:25:37,b'RT @AnuRastogi10: Cost of one episode of Mann ki baat is 8.3 crore and total salary of our president is 60 lakh per annum out of which he p\xe2\x80\xa6'
2021-06-29 08:25:37,b'RT @Vivisash68: Our country never faced such distress in the last 70 yrs.but within the last 7 YRS OF Modi govt https://t.co/hMlmD0dnLT'
2021-06-29 08:25:37,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:25:35,"b'RT @eMayank_chaubey: I have taken vaccine, so has my mother; don\xe2\x80\x99t believe rumours: PM Modi\nhttps://t.co/nsqKtsDWwV https://t.co/5DxtlkXvi3'"
2021-06-29 08:25:33,"b""RT @pramodrama: @tejpeer @chitrapadhi @RMCpost @BJP4India @neelakantha Don't worry alternatives will emerge within and outside BJP. Even Mo\xe2\x80\xa6"""
2021-06-29 08:25:32,"b'RT @DetheEsha: #BhauTorsekar explains in Hindi what he assumes is a greater plan by Modi Shah,so I request everyone to just be patient and\xe2\x80\xa6'"
2021-06-29 08:25:31,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:25:31,"b'RT @arhaan54: Decoding the whole mess behind this sikh girl issue. [Short Thread]\n\nAs we all know,Modi is all set to return statehood to JK\xe2\x80\xa6'"
2021-06-29 08:25:30,"b'RT @MahilaCongress: 1 in 10 children now in child labour. And it\xe2\x80\x99s rising for first time in 20 yrs, globally. \n\nIn India also there is a hu\xe2\x80\xa6'"
2021-06-29 08:25:29,b'RT @ArunGrover2020: *Holbrooke\xe2\x80\x99s Revenge: How Modi Led the Americans Back into Kashmir*\n\nMust Read :\nhttps://t.co/tZAq2qkxso'
2021-06-29 08:25:29,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:25:28,b'RT @AnkurCh19776803: Ek mistake or life katam \nHamari life barbad hone se bacho plz \n#saveCBSEprivatestudents #Modijicancelcbseprivateexam\xe2\x80\xa6'
2021-06-29 08:25:26,b'RT @eMayank_chaubey: MP Villagers Get Covid-19 Vaccine Jab After Chat With PM Modi\nhttps://t.co/atJciTtEUE https://t.co/MP9DctI1A0'
2021-06-29 08:25:25,b'RT @rssurjewala: Shocking &amp; Shameful !\n\nModi Govt tell the Supreme Court -:\n\n\xe2\x80\xa2 #Covid is not a disaster.\n\n\xe2\x80\xa2 Families of #COVID19 victims do\xe2\x80\xa6'
2021-06-29 08:25:24,"b'RT @eMayank_chaubey: I have taken vaccine, so has my mother; don\xe2\x80\x99t believe rumours: PM Modi\nhttps://t.co/nsqKtsDWwV https://t.co/5DxtlkXvi3'"
2021-06-29 08:25:24,b'RT @amarprasadreddy: I am with Modi Ji.\nWhat about you?'
2021-06-29 08:25:23,b'@khanumarfa Wrong there is no hate against muslims in fact u guys r spreading mischief to defame the Govt.\nIf u hav\xe2\x80\xa6 https://t.co/pUyvLZswrD'
2021-06-29 08:25:20,b'RT @kuljeetschahal: Why Modi Ji is a true leader . https://t.co/CwiVm0gpWp'
2021-06-29 08:25:19,b'Prime Minister Narendra Modi Called High Level Meeting With Amit Shah And Rajnath\xc2\xa0Singh https://t.co/tXCvgjYYzK'
2021-06-29 08:25:18,b'RT @pramodrama: @Vandana04964810 @chitrapadhi @tejpeer @RMCpost @BJP4India @neelakantha Rahul Gandhi is to Congress what Modi is to BJP. Bo\xe2\x80\xa6'
2021-06-29 08:25:15,b'RT @Amisha_Go: Narendra Modi is so visionary he asked people to light a candle in 2020 in memory of themselves.'
2021-06-29 08:25:11,b'RT @HartoshSinghBal: In such matters the commonality of Sikh fundamentalism with hindutva is no surprise. Bhindranwale and Modi are manifes\xe2\x80\xa6'
2021-06-29 08:25:10,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:25:07,b'RT @OmairTAhmad: Modi and Shah begging legitimacy from Kashmiri politicians who they have gone out of their way to demonstrate are nothing\xe2\x80\xa6'
2021-06-29 08:25:06,b'@s_shreyatweets So did Modi Advised to sell pakoras.'
2021-06-29 08:25:06,b'RT @RatanSharda55: All reluctant #BJP abusing supporters need to understand. Opposition will be able to cobble up an alliance with Half of\xe2\x80\xa6'
2021-06-29 08:25:04,"b'RT @logicalindianz: Does any body dispute this , including Mr Modi ??? https://t.co/jQjWqgpucH'"
2021-06-29 08:25:03,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:25:02,b'@salman7khurshid Yes ... please ensure full majority for Narendra Modi till 2029.\nHe is on right track to complete\xe2\x80\xa6 https://t.co/P0oyJXSBTW'
2021-06-29 08:25:02,b'RT @RenukaJain6: I feel @pbhushan1 is only intelligent person in the world. Rest entire world is fool to get vaccinated. This idiot doesn\xe2\x80\x99t\xe2\x80\xa6'
2021-06-29 08:25:01,b'RT @RatanSharda55: All reluctant #BJP abusing supporters need to understand. Opposition will be able to cobble up an alliance with Half of\xe2\x80\xa6'
2021-06-29 08:24:56,b'RT @RatanSharda55: All reluctant #BJP abusing supporters need to understand. Opposition will be able to cobble up an alliance with Half of\xe2\x80\xa6'
2021-06-29 08:24:55,"b'RT @AapGhumaKeLeL0: How much an ardent, common, selfless, supporter puts on line for @narendramodi... literally putting his life at grave r\xe2\x80\xa6'"
2021-06-29 08:24:51,"b'RT @aquaphobicaries: According to liberals,this was the condition of Adani and Ambani before May 2014..! \nModi made them rich!\nMudi should\xe2\x80\xa6'"
2021-06-29 08:24:50,b'RT @RatanSharda55: All reluctant #BJP abusing supporters need to understand. Opposition will be able to cobble up an alliance with Half of\xe2\x80\xa6'
2021-06-29 08:24:46,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:24:45,b'RT @samirgurav: Modi govt announces relief package of Rs 6.28 lakh crore to support Indian economy in fight against COVID-19.\n\n\xf0\x9f\x91\x89 Economic R\xe2\x80\xa6'
2021-06-29 08:24:44,b'RT @Amisha_Go: Narendra Modi is so visionary he asked people to light a candle in 2020 in memory of themselves.'
2021-06-29 08:24:43,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:24:42,"b'@DrmJhansi The extension of 21126/11126 Bhind/Gwalior-Ratlam Express up to Neemuch has been approved by the Board,\xe2\x80\xa6 https://t.co/FmOagQggjF'"
2021-06-29 08:24:41,"b'RT @arhaan54: Decoding the whole mess behind this sikh girl issue. [Short Thread]\n\nAs we all know,Modi is all set to return statehood to JK\xe2\x80\xa6'"
2021-06-29 08:24:40,b'@FailedJoker @Ogunde_Ogunde @cbs_ke @Kokwet_KE @ItsKiprotich1 @SamNato @VincentMaloba @LamuYouth @IhaVictors\xe2\x80\xa6 https://t.co/vfzS6KA3na'
2021-06-29 08:24:36,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:24:36,"b'RT @s_shreyatweets: Salute to that Teacher who advised Modi to become a ""Tea Seller"" after studying MA .......\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
2021-06-29 08:24:35,b'RT @ashutosh83B: So UAE and Oman manage Covid better than India ? \xe2\x80\xa6. It\xe2\x80\x99s an insult to our pride \xe2\x80\xa6 Modi govt should intervene and seek expl\xe2\x80\xa6'
2021-06-29 08:24:32,b'RT @manoj25121974: People are with Modi.\nBut the Supreme Court will be with Twitter. There lies the issue.'
2021-06-29 08:24:26,b'RT @yippeekiyay_dk: Narendra Modi : Our govt is committed to freedom of speech. \n\nRW trolls : \xf0\x9f\x91\x87'
2021-06-29 08:24:25,b'RT @RavinderKapur2: Has the  BJP and Narendra Modi already lost the #UPElection2022 \nand LS polls 2024 ?\n\nYes                 Yes\xe2\x80\xa6'
2021-06-29 08:24:25,"b'RT @Elizatweetz: Not many people know that Modi is a national ""RUNNER""...\n\n1. He runs his mouth.\n2. He runs away from the press.\n3. He runs\xe2\x80\xa6'"
2021-06-29 08:24:24,"b""RT @mr_mayank: The contribution of RSS in India's freedom struggle is same as the contribution of Modi's beard in winning Bengal elections.\xe2\x80\xa6"""
2021-06-29 08:24:23,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:24:22,b'RT @WrathOfShaw: @jagdeep210 @amaanbali Even Muslims helpedd Sikhs in Farmer Protest against Modi and Sanghis. \n\nThis is how you pay back t\xe2\x80\xa6'
2021-06-29 08:24:20,"b'RT @PMOIndia: Pained by the loss of lives due to an accident in Sirmaur, HP. Condolences to the bereaved families and prayers with the inju\xe2\x80\xa6'"
2021-06-29 08:24:20,b'RT @kuljeetschahal: Why Modi Ji is a true leader . https://t.co/CwiVm0gpWp'
2021-06-29 08:24:19,"b'RT @PrakashJavdekar: Many projects in the railways, highways etc. which were languishing for years are today getting completed because of t\xe2\x80\xa6'"
2021-06-29 08:24:17,b'RT @BesuraTaansane: Modi cheated - he cleaned up Sabarmati but didnt clean up Yamuna .... therefore Arvind Kejriwal couldnt deliver his pro\xe2\x80\xa6'
2021-06-29 08:24:13,"b""PM Modi speaks about his admiration for world's most ancient language, Tamil, during Mann Ki Baat\xe2\x80\xa6 https://t.co/lOV2rP1oTQ"""
2021-06-29 08:24:13,"b'RT @mannkibaat: ""The joy of success experienced after a period of struggle is something else!""\n\n- PM Shri Narendra Modi.\n\n#MannKiBaat https\xe2\x80\xa6'"
2021-06-29 08:24:12,"b'RT @s_shreyatweets: Salute to that Teacher who advised Modi to become a ""Tea Seller"" after studying MA .......\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa7\x8f\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'"
2021-06-29 08:24:12,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:24:11,b'RT @intothefuture45: In Batley-and-Spen we have George Galloway accusing Starmer of being the stooge of Zionism (aka Israel) while Labour a\xe2\x80\xa6'
2021-06-29 08:24:10,b'RT @centerofright: Jefferies\xe2\x80\x99 Christopher Wood bashes silent \xe2\x80\x98anti-Modi western media\xe2\x80\x99  https://t.co/FZKieOUzcy'
2021-06-29 08:24:10,"b""RT @Sanginamby: Those who think #CentralVista is of paramount importance are the same ones who think Modi Govt is 'handling #COVID19 well'."""
2021-06-29 08:24:09,b'RT @BrownShortiee: Whether it\xe2\x80\x99s Modi or it\xe2\x80\x99s Captain Amrinder Singh. They all are good for nothing.\n\n@capt_amarinder @DgpChdPolice Y\xe2\x80\x99all ar\xe2\x80\xa6'
2021-06-29 08:24:08,"b""RT @PandaJay: This is big! Supreme Court orders the few states not implementing the Modi govt's #OneNationOneRation card to do so. Drastica\xe2\x80\xa6"""
2021-06-29 08:24:07,"b'RT @common_man_01: Modi have already made all ""middle-class"" economically challenged and underprivileged!\n\nNONE will hate 1500-2000 per mon\xe2\x80\xa6'"
2021-06-29 08:24:05,"b'RT @aquaphobicaries: According to liberals,this was the condition of Adani and Ambani before May 2014..! \nModi made them rich!\nMudi should\xe2\x80\xa6'"
2021-06-29 09:11:51,b'RT @RavinderKapur2: Narendra Modi and his incompetent govt is still terrorising  @TwitterIndia &amp;  @Twitter'
2021-06-29 09:11:49,"b""RT @Zizezkianism: Moral of the story: Anti-Modi and BJP doesn't always mean Anti-Hindutva. You want that, you need Communists."""
2021-06-29 09:11:46,"b'RT @arhaan54: Decoding the whole mess behind this sikh girl issue. [Short Thread]\n\nAs we all know,Modi is all set to return statehood to JK\xe2\x80\xa6'"
2021-06-29 09:11:45,b'Modi government announces stimulus package of Rs 6.28 lakh crore to reinforce Indian economy in fight against COVID\xe2\x80\xa6 https://t.co/fUsj4RlMyc'
2021-06-29 09:11:42,"b'RT @srinivasiyc: 13-Year-Old ""Vaccinated"" On Madhya Pradesh\'s Day Of Record Jabs.\n\nThank You Modi ji \xf0\x9f\x99\x8f\n\nhttps://t.co/FAqLdH3Rp6'"
2021-06-29 09:11:39,b'RT @s_shreyatweets: Convincing a fact to a \xe2\x80\x9cModi Bhakth\xe2\x80\x9d is like buying a piece of land with a court case.\n\nAre we together ?? \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xae\xf0\x9f\x98\xae\xe2\x98\x9d\xef\xb8\x8f'
2021-06-29 09:11:38,b'RT @abline11: The Labour Party is so desperate for the Pakistani vote in Batley and Spen that they have distributed a leaflet of Boris shak\xe2\x80\xa6'
2021-06-29 09:11:37,"b'Modi government is ensuring clean drinking water to every household.\n\nIn the last 22 months, 84 lakh households rec\xe2\x80\xa6 https://t.co/MU3Xul6Cfv'"
2021-06-29 09:11:32,"b""RT @KartikeyaTanna: Those ridiculing India's vaccination achievement hate Modi much more than they love India, if at all they do."""
2021-06-29 09:11:32,b'@rahulroushan @iamFirki 1 crore \xc3\x97 135 = 135 crore\nWhere 135 is the number of journalists jo roj subah shaam Modi ko gaali dete hain'
2021-06-29 09:11:30,b'@phani05indra @ParthivSl @revanth_anumula @INCIndia @kishanreddybjp @INCTelangana We are truly blessed to be living\xe2\x80\xa6 https://t.co/ywqmdvBJvJ'
2021-06-29 09:11:29,"b'RT @shawshank_d: Cheating Hindus ?\n\nYes more should have been done in these particular ministries ,But One very harsh truth is BJP came in\xe2\x80\xa6'"
2021-06-29 09:11:28,"b""RT @SitaramYechury: PM Modi's bluster of world's largest vaccine drive is nauseating. \nTill now only 4% of our people are fully vaccinated.\xe2\x80\xa6"""
2021-06-29 09:11:28,"b""RT @SitaramYechury: PM Modi's bluster of world's largest vaccine drive is nauseating. \nTill now only 4% of our people are fully vaccinated.\xe2\x80\xa6"""
2021-06-29 09:11:28,"b'RT @BhavikaKapoor5: In 2016 Modi govt pushed PSU banks to disburse Rs 58,561 crores to 615 so called ""farmers"",  almost Rs 100 crores to ea\xe2\x80\xa6'"
2021-06-29 09:11:26,"b""RT @SitaramYechury: PM Modi's bluster of world's largest vaccine drive is nauseating. \nTill now only 4% of our people are fully vaccinated.\xe2\x80\xa6"""
2021-06-29 09:11:25,b'RT @BeingJatinsk27: So jaao Aunty &gt;&gt;&gt;&gt;bnd kro y lov**da flirting lahsun flirting..\n\nModi ji school jldi open krwao plz'
2021-06-29 09:11:22,"b'RT @srinivasiyc: 13-Year-Old ""Vaccinated"" On Madhya Pradesh\'s Day Of Record Jabs.\n\nThank You Modi ji \xf0\x9f\x99\x8f\n\nhttps://t.co/FAqLdH3Rp6'"
2021-06-29 09:11:22,"b'RT @MahilaCongress: 1 in 10 children now in child labour. And it\xe2\x80\x99s rising for first time in 20 yrs, globally. \n\nIn India also there is a hu\xe2\x80\xa6'"
2021-06-29 09:11:22,"b""RT @Sanginamby: Those who think #CentralVista is of paramount importance are the same ones who think Modi Govt is 'handling #COVID19 well'."""
2021-06-29 09:11:21,"b'RT @arhaan54: Decoding the whole mess behind this sikh girl issue. [Short Thread]\n\nAs we all know,Modi is all set to return statehood to JK\xe2\x80\xa6'"
2021-06-29 09:11:18,b'RT @Shambhu_HJS: The Modi Government should develop an indigenous alternative to \xe2\x80\x98Facebook\xe2\x80\x99 @TigerRajaSingh\n\n@PMOIndia\nmust take this input\xe2\x80\xa6'
2021-06-29 09:11:16,"b'@canhinduadv Ron, question for you : \n\nIf you like modi and hinduism so much , why are you still here , among us,\xe2\x80\xa6 https://t.co/8YL0hnQcwU'"
2021-06-29 09:11:15,b'RT @BJP4Punjab: Modi government announces stimulus package of Rs 6.28 lakh crore to reinforce Indian economy in fight against COVID-19 pand\xe2\x80\xa6'
2021-06-29 09:11:13,"b""RT @SitaramYechury: PM Modi's bluster of world's largest vaccine drive is nauseating. \nTill now only 4% of our people are fully vaccinated.\xe2\x80\xa6"""
2021-06-29 09:11:13,b'RT @rssurjewala: 4/4\nThe entire Nation stands as one with our security forces &amp; Govt to repulse such attacks. \n\nBut Modi Govt should realis\xe2\x80\xa6'
2021-06-29 09:11:12,b'RT @rssurjewala: 4/4\nThe entire Nation stands as one with our security forces &amp; Govt to repulse such attacks. \n\nBut Modi Govt should realis\xe2\x80\xa6'
2021-06-29 09:11:09,"b""RT @geetv79: Sanghiwal always following faithfully in Modi's footsteps, shows how much he admires him. \nHe loves his own face as much as Mo\xe2\x80\xa6"""
2021-06-29 09:11:06,"b""RT @SitaramYechury: PM Modi's bluster of world's largest vaccine drive is nauseating. \nTill now only 4% of our people are fully vaccinated.\xe2\x80\xa6"""
2021-06-29 09:11:06,b'RT @BJP4Punjab: Modi government is aiming to revive the North Eastern Regional Agricultural Marketing Corporation (NERAMAC) with a package\xe2\x80\xa6'
2021-06-29 09:11:05,b'@klyne1 We need to embrace peaceful coexistence without allowing violent extremism to plant their spys or sympathiz\xe2\x80\xa6 https://t.co/4CxaO0QxBa'
2021-06-29 09:11:03,b'RT @rssurjewala: 4/4\nThe entire Nation stands as one with our security forces &amp; Govt to repulse such attacks. \n\nBut Modi Govt should realis\xe2\x80\xa6'
2021-06-29 09:11:03,b'RT @Arvindharmapuri: MODI GOVERNMENT ANNOUNCED STIMULUS PACKAGE TO REINFORCE INDIAN ECONOMY\n#IndiaFightsCorona https://t.co/rir4qI7Goo'
2021-06-29 09:11:02,b'#franchise #franchiseopportunities #vote Many #educatedIndians voted for Rahul Gandhi/#Congressparty in the Indian\xe2\x80\xa6 https://t.co/5Aex764pQi'
2021-06-29 09:10:58,b'RT @SPA_381: #IndianDroneDrama\nTwo drones attacked within 5 minutes &amp; within next 5 minutes indian media started to jumping &amp; blamed Pakist\xe2\x80\xa6'
2021-06-29 09:10:57,"b'RT @ab_ul_: #IndianDroneDrama\n\nThe situation has made it clear that fuming in the hate of Pakistan, Modi through a false flag inadvertently\xe2\x80\xa6'"
2021-06-29 09:10:56,"b""RT @ANI: Rahul Gandhi, Sonia Gandhi, &amp; other Congress leaders didn't pay tributes to Late PV Narsimgh Rao because he was from south India &amp;\xe2\x80\xa6"""
2021-06-29 09:10:55,"b'RT @Motilal72215214: @ndtvfeed @ndtv Corona virus, social distancing, mask is a myth, infact in Khori gaon, Faridabad, Haryana, gov. demoli\xe2\x80\xa6'"
2021-06-29 09:10:53,b'RT @RatanSharda55: All reluctant #BJP abusing supporters need to understand. Opposition will be able to cobble up an alliance with Half of\xe2\x80\xa6'
2021-06-29 09:10:51,b'RT @BJPLive: Modi government announces stimulus package of Rs 6.28 lakh crore to reinforce Indian economy in fight against COVID-19 pandemi\xe2\x80\xa6'
2021-06-29 09:10:46,"b'RT @AamAadmiParty: ""If Narendra Modi becomes the PM...""\n\n#KejriwalToldYouSo https://t.co/XGUUOOzuku'"
2021-06-29 09:10:45,b'RT @BJPLive: Modi Government announces Credit Guarantee Scheme to facilitate loans to 25 Lakh persons through Micro Finance Institutions (M\xe2\x80\xa6'
2021-06-29 09:10:44,"b'RT @thewire_in: With one of the two planks \xe2\x80\x93 that of social coalition the saffron party has stitched together \xe2\x80\x93 floundering, the sudden dis\xe2\x80\xa6'"
2021-06-29 09:10:43,"b'RT @BhavikaKapoor5: In 2016 Modi govt pushed PSU banks to disburse Rs 58,561 crores to 615 so called ""farmers"",  almost Rs 100 crores to ea\xe2\x80\xa6'"
2021-06-29 09:10:43,b'RT @rishibagree: Modi govt announces relief package of Rs 6.28 lakh crore to support Indian economy in fight against COVID-19 second wave h\xe2\x80\xa6'
2021-06-29 09:10:40,b'RT @Tushar_KN: Oh yeah Modi Ji \xf0\x9f\x98\x8f\xf0\x9f\xa4\xa3 https://t.co/6cLr5ZA3bC'
2021-06-29 09:10:37,"b""RT @ANI: Rahul Gandhi, Sonia Gandhi, &amp; other Congress leaders didn't pay tributes to Late PV Narsimgh Rao because he was from south India &amp;\xe2\x80\xa6"""
2021-06-29 09:10:36,b'RT @RowlBaba: Remember this? This is how Sikh used to encourage love jihad against Hindu women on the basis of Bhai Chaara n secularism. Ho\xe2\x80\xa6'
2021-06-29 09:10:36,"b""RT @MrSinha_: @rohini_sgh 1- Complain lodged by Bajrang Dal but not Modi\n2- FIR wasn't registered by Modi but police\n3- I'm not surprised t\xe2\x80\xa6"""
2021-06-29 09:10:32,b'RT @OfficialSauravD: I feel sad for Modi... he must be missing his foreign tours...'
2021-06-29 09:10:32,b'PM Modi to chair cabinet meeting on Jammu and Kashmir today; Amit Shah and Rajnath Singh will also be\xc2\xa0present https://t.co/RsQwyX4HjJ'
2021-06-29 09:10:31,b'@OwenJones84 Even with the #Modi #dogwhistle ringing in your ears ?'
2021-06-29 09:10:28,"b'RT @BhavikaKapoor5: In 2016 Modi govt pushed PSU banks to disburse Rs 58,561 crores to 615 so called ""farmers"",  almost Rs 100 crores to ea\xe2\x80\xa6'"
2021-06-29 09:10:26,"b""RT @ANI: Rahul Gandhi, Sonia Gandhi, &amp; other Congress leaders didn't pay tributes to Late PV Narsimgh Rao because he was from south India &amp;\xe2\x80\xa6"""
2021-06-29 09:10:26,b'RT @VineetT11140167: #CBSEprivateSTUDENTSLIVESMATTER\nSir on 1st june PM Shri Narendra Modi sir cancelled all the exam for class 12..Now why\xe2\x80\xa6'
